OrderID,OrderDate,CustomerName,Product,Quantity,Price,Discount,Total
O045604,March 5 2023,,,3,,0.1,0
O045605,March 5 2023,Ram,Phone,,,0.2,0
,2023-01-01,John,Shoes,2,500,0,1000
O045607,2023-01-01,Sita,,,abc,,0
O045608,2023-01-01,,Phone,2,,0,0
O045609,01/02/2023,,,1,,,0
O045610,,Sita,Phone,,100,,0
O045611,01/02/2023,Ram,,1,200,0,200
O045612,01/02/2023,,,1,abc,,0
O045613,01/02/2023,,Phone,1,200,0,200
O045614,March 5 2023,Ram,Shoes,,,0.1,0
O045615,March 5 2023,Ram,Phone,2,200,0.2,400
O045616,01/02/2023,John,,2,100,,200
O045617,01/02/2023,Ram,Shoes,3,abc,,0
O045618,,,Shoes,3,200,,600
O045619,01/02/2023,,TV,,abc,0.1,0
O045620,,Ram,TV,,100,,0
O045621,2023-01-01,,Shoes,3,,,0
O045622,01/02/2023,,,1,abc,,0
O045623,,,,,100,0,0
O045624,March 5 2023,,TV,1,abc,0.1,0
O045625,,Sita,,,abc,0.2,0
O045626,,John,Shoes,2,200,0.2,400
O045627,March 5 2023,,Laptop,,500,,0
O045628,,,Shoes,3,100,,300
O045629,01/02/2023,Ram,Laptop,1,200,,200
O045630,2023-01-01,Ram,Phone,,,,0
O045631,,Ram,,,100,0.1,0
O045632,,John,,3,abc,0.1,0
O045633,,,TV,1,,,0
O045634,01/02/2023,Ram,,1,,,0
O045635,March 5 2023,Ram,,3,200,,600
O045636,March 5 2023,,Laptop,1,,0,0
O045637,2023-01-01,John,,,200,0.2,0
O045638,,John,Phone,2,500,0.1,1000
O045639,March 5 2023,,Shoes,,200,,0
O045640,,John,,1,abc,0.1,0
O045641,,,Laptop,3,200,0.1,600
O045642,2023-01-01,,Phone,,,0.2,0
O045643,,Ram,Shoes,2,,,0
O045644,01/02/2023,Ram,,,100,,0
O045645,01/02/2023,Sita,Laptop,1,200,0.1,200
O045646,,,Shoes,,200,,0
O045647,,,Laptop,2,500,0,1000
O045648,01/02/2023,John,Laptop,2,100,,200
O045649,,Ram,Laptop,1,500,,500
O045650,01/02/2023,,Phone,,500,0.1,0
O045651,01/02/2023,John,,2,200,,400
O045652,01/02/2023,Sita,Shoes,,,0,0
O045653,01/02/2023,,TV,,500,0.2,0
O045654,2023-01-01,,,,100,0,0
O045655,01/02/2023,Ram,,,,0.2,0
O045656,2023-01-01,,Shoes,2,100,,200
O045657,,Sita,Laptop,2,abc,0.2,0
O045658,01/02/2023,John,Shoes,2,100,,200
O045659,,,Laptop,3,,0,0
O045660,2023-01-01,Ram,,,abc,,0
O045661,,,,3,500,,1500
O045662,,Ram,,,100,,0
,2023-01-01,John,,1,200,,200
O045664,,,TV,,500,0.1,0
,01/02/2023,,Phone,,500,0.1,0
O045666,2023-01-01,Sita,,,500,0.2,0
O045667,,John,Shoes,,,0.1,0
O045668,2023-01-01,,TV,,,,0
O045669,,Sita,Shoes,1,500,0.1,500
,2023-01-01,John,Shoes,,,0.2,0
O045671,,Sita,Shoes,1,500,0,500
O045672,,,,3,,,0
,,,Phone,3,abc,0.1,0
O045674,,,TV,,abc,,0
O045675,01/02/2023,Sita,,,abc,0,0
O045676,,,TV,,abc,0.2,0
O045677,,Sita,,,abc,0,0
O045678,March 5 2023,,,,200,0.2,0
O045679,,Sita,Shoes,,abc,0.1,0
O045680,,,,,abc,0.2,0
O045681,01/02/2023,John,Phone,3,,,0
O045682,,Sita,,2,500,,1000
O045683,01/02/2023,John,Phone,1,100,,100
O045684,March 5 2023,John,,3,500,0.1,1500
O045685,2023-01-01,,,,,0.1,0
O045686,March 5 2023,Sita,,2,100,0.1,200
O045687,March 5 2023,,Shoes,,100,,0
O045688,,John,Phone,1,500,,500
O045689,,,Shoes,1,abc,,0
,01/02/2023,,TV,3,,0,0
O045691,March 5 2023,Ram,,3,500,0,1500
O045692,,,,1,100,,100
O045693,2023-01-01,Sita,Shoes,1,200,0,200
O045694,01/02/2023,,TV,3,500,,1500
O045695,2023-01-01,,,,,0,0
O045696,01/02/2023,Sita,,,500,,0
O045697,01/02/2023,John,Laptop,1,,0,0
O045698,March 5 2023,John,,,200,0.2,0
O045699,,John,Phone,,100,0,0
O045700,01/02/2023,Ram,,,abc,0.1,0
O045701,2023-01-01,,,,100,,0
O045702,,,TV,,200,,0
O045703,2023-01-01,John,Shoes,,abc,0.1,0
O045704,,Ram,Laptop,,100,0,0
O045705,2023-01-01,Ram,TV,1,abc,,0
O045706,,,Shoes,2,abc,,0
O045707,,John,,,500,,0
O045708,2023-01-01,John,Laptop,,500,,0
O045709,2023-01-01,,Shoes,,100,0.2,0
O045710,2023-01-01,John,Shoes,3,abc,0.2,0
O045711,March 5 2023,Ram,TV,1,200,,200
O045712,2023-01-01,John,Laptop,2,,,0
O045713,2023-01-01,Ram,Shoes,3,abc,0.2,0
O045714,2023-01-01,Ram,Shoes,2,500,0.2,1000
O045715,,Sita,,2,,0.2,0
O045716,,,Laptop,,500,0.1,0
O045717,,John,TV,3,200,,600
O045718,March 5 2023,John,Shoes,,500,,0
O045719,2023-01-01,,Laptop,3,500,0.2,1500
O045720,,,,3,,0,0
O045721,,Ram,Laptop,,100,0,0
O045722,,,,2,abc,0,0
O045723,,Ram,,3,200,0.2,600
O045724,March 5 2023,,Laptop,,,0.2,0
O045725,,Sita,Laptop,3,100,0,300
O045726,01/02/2023,John,,,,0.2,0
O045727,01/02/2023,John,Laptop,3,,0,0
O045728,March 5 2023,Ram,,2,100,,200
O045729,,,TV,,,0.2,0
O045730,,John,Laptop,,abc,0.2,0
O045731,,Sita,Phone,1,100,0.2,100
O045732,March 5 2023,,TV,,abc,0.1,0
O045733,,John,,2,,0,0
O045734,,Sita,,,100,0,0
O045735,March 5 2023,Ram,Phone,3,,0.1,0
O045736,2023-01-01,,Laptop,1,abc,0.1,0
,,,,1,500,0.1,500
O045738,March 5 2023,,,,200,,0
O045739,,John,,3,,0.2,0
O045740,March 5 2023,,Phone,3,500,,1500
O045741,01/02/2023,John,,3,100,0.2,300
O045742,,,Phone,2,,,0
O045743,,,,,500,,0
O045744,2023-01-01,Ram,TV,1,100,0.2,100
O045745,,John,Laptop,,500,0.2,0
,,,Shoes,2,200,0.2,400
O045747,01/02/2023,,Shoes,,500,,0
O045748,,John,Phone,3,500,0.1,1500
O045749,,,TV,2,100,,200
O045750,,,,,abc,0.2,0
O045751,01/02/2023,,TV,3,200,0.1,600
O045752,01/02/2023,John,Laptop,,500,,0
O045753,01/02/2023,Sita,,1,500,,500
O045754,,Ram,Phone,,100,0,0
O045755,March 5 2023,John,TV,,100,0.2,0
O045756,,,Phone,1,,,0
O045757,March 5 2023,Ram,TV,2,500,0.1,1000
O045758,2023-01-01,,,,100,,0
O045759,,Ram,Shoes,1,200,,200
O045760,2023-01-01,Sita,TV,3,100,0.2,300
O045761,,,TV,3,abc,,0
O045762,01/02/2023,Ram,,2,200,,400
O045763,01/02/2023,Sita,Laptop,,,,0
O045764,,,,1,500,,500
O045765,,,,1,200,0,200
O045766,01/02/2023,Ram,TV,2,abc,,0
O045767,01/02/2023,Ram,Shoes,2,100,,200
O045768,01/02/2023,,Phone,,100,0.1,0
O045769,March 5 2023,,Laptop,,500,0.2,0
O045770,01/02/2023,,TV,,100,0.1,0
,March 5 2023,John,Phone,2,,0.1,0
O045772,,,TV,1,200,0.1,200
O045773,01/02/2023,Sita,Phone,,,0,0
O045774,2023-01-01,John,Phone,1,abc,0.2,0
O045775,,,Phone,,200,,0
,01/02/2023,John,Laptop,2,100,,200
O045777,March 5 2023,Sita,,2,,0.1,0
O045778,,Ram,Shoes,1,500,0.2,500
O045779,,Sita,,,abc,,0
O045780,,,Laptop,2,,0.1,0
O045781,,Ram,Shoes,2,500,0.2,1000
O045782,2023-01-01,John,,1,abc,,0
O045783,,Sita,Shoes,3,100,,300
O045784,,,,1,abc,0.1,0
O045785,,Sita,Shoes,1,abc,0.1,0
O045786,2023-01-01,John,,3,,0.1,0
O045787,01/02/2023,,,,,,0
O045788,,Ram,Shoes,2,100,,200
O045789,01/02/2023,John,TV,3,500,0,1500
O045790,2023-01-01,,,3,,0.1,0
O045791,01/02/2023,Ram,,,abc,,0
O045792,2023-01-01,John,Laptop,,500,,0
O045793,,John,,3,100,0,300
O045794,01/02/2023,John,Shoes,3,100,0.2,300
O045795,2023-01-01,,Shoes,3,100,0,300
O045796,01/02/2023,Ram,Phone,,100,0.2,0
O045797,01/02/2023,Sita,TV,,abc,0.2,0
,,John,Shoes,3,abc,,0
O045799,March 5 2023,John,Phone,,abc,,0
O045800,March 5 2023,John,,,200,0.1,0
O045801,01/02/2023,John,Shoes,1,500,,500
O045802,,John,,2,abc,0.2,0
O045803,2023-01-01,,TV,2,200,,400
O045804,March 5 2023,John,Phone,,200,,0
O045805,March 5 2023,Sita,,,,,0
O045806,March 5 2023,John,TV,1,200,0.1,200
O045807,,Sita,,,abc,0.2,0
O045808,2023-01-01,Sita,Phone,2,100,,200
O045809,,Sita,,2,abc,,0
O045810,2023-01-01,Sita,TV,,,0.1,0
O045811,01/02/2023,,,3,100,0.1,300
O045812,01/02/2023,Sita,Shoes,1,200,0.2,200
O045813,,John,,,,0.2,0
O045814,01/02/2023,,,,500,0.1,0
O045815,,,Phone,,,0.2,0
O045816,2023-01-01,Sita,Shoes,3,500,,1500
O045817,2023-01-01,,TV,2,100,0.2,200
O045818,March 5 2023,John,Phone,,500,,0
O045819,,Ram,Phone,3,100,,300
O045820,,John,,,abc,0.1,0
O045821,March 5 2023,John,Phone,3,abc,0.1,0
O045822,01/02/2023,John,Shoes,,,0.1,0
O045823,01/02/2023,John,,3,100,0.2,300
O045824,01/02/2023,John,,3,abc,0,0
O045825,March 5 2023,Ram,Shoes,,500,,0
O045826,,John,Shoes,,500,,0
O045827,01/02/2023,John,,2,,,0
O045828,,,Laptop,,abc,,0
O045829,,,Shoes,3,abc,0.2,0
O045830,March 5 2023,,TV,2,500,,1000
O045831,March 5 2023,Sita,,,100,,0
O045832,March 5 2023,Sita,TV,1,,,0
O045833,01/02/2023,John,TV,1,200,,200
O045834,March 5 2023,,Phone,1,,0.1,0
O045835,March 5 2023,Sita,TV,3,,,0
O045836,March 5 2023,Sita,,,,0.1,0
O045837,2023-01-01,John,,3,500,0.2,1500
O045838,March 5 2023,Sita,,2,,0,0
O045839,,Sita,TV,,abc,,0
O045840,,Ram,Shoes,2,200,,400
O045841,March 5 2023,,Laptop,1,100,0,100
O045842,,Ram,,2,500,0.1,1000
O045843,,Sita,Laptop,1,,0.1,0
O045844,March 5 2023,Ram,Laptop,2,200,,400
O045845,March 5 2023,,Laptop,1,500,0.1,500
O045846,,Ram,,,200,0,0
O045847,,,TV,2,200,,400
O045848,2023-01-01,,,,abc,0.2,0
O045849,01/02/2023,,Laptop,2,abc,0,0
O045850,01/02/2023,Ram,Laptop,,200,0,0
O045851,2023-01-01,Ram,Phone,2,500,0.2,1000
O045852,,Sita,Phone,3,abc,,0
O045853,2023-01-01,Ram,Phone,1,,,0
O045854,2023-01-01,Ram,,3,500,0.2,1500
O045855,01/02/2023,Ram,Phone,,,0.2,0
O045856,2023-01-01,John,TV,,100,0.1,0
O045857,2023-01-01,,Laptop,1,500,0.2,500
O045858,,Ram,TV,1,200,,200
,,John,,,100,0.2,0
O045860,01/02/2023,,Laptop,,,,0
O045861,,,Laptop,2,abc,,0
O045862,2023-01-01,,TV,3,,0,0
O045863,01/02/2023,Ram,TV,1,500,0.2,500
O045864,,,Shoes,2,,,0
O045865,01/02/2023,John,,,,0.2,0
O045866,March 5 2023,John,,3,200,0.1,600
O045867,,John,,3,500,,1500
O045868,2023-01-01,,,1,,,0
O045869,,John,Phone,,,0.2,0
O045870,01/02/2023,John,,2,,0.1,0
O045871,01/02/2023,Sita,,,,0.1,0
O045872,,John,Phone,,abc,0.1,0
,2023-01-01,John,,2,100,0.1,200
O045874,,John,,,abc,0.1,0
O045875,,John,Laptop,,,0.1,0
O045876,March 5 2023,Ram,Phone,,200,,0
O045877,01/02/2023,,Shoes,2,200,0,400
O045878,2023-01-01,,,1,200,,200
O045879,01/02/2023,Sita,Shoes,1,,0.1,0
O045880,March 5 2023,Ram,Laptop,,,,0
O045881,01/02/2023,,TV,1,500,,500
O045882,01/02/2023,,,,500,0,0
O045883,2023-01-01,,TV,2,abc,0,0
O045884,2023-01-01,,,2,100,,200
O045885,,,,,200,0.1,0
O045886,2023-01-01,John,,1,500,,500
O045887,01/02/2023,Ram,TV,1,,0.2,0
O045888,,Ram,Phone,2,,0.2,0
O045889,,Sita,,2,abc,,0
O045890,March 5 2023,Sita,Laptop,,100,0.2,0
O045891,2023-01-01,,Laptop,,abc,0.2,0
O045892,March 5 2023,,Shoes,1,200,,200
O045893,2023-01-01,,,3,200,0,600
,2023-01-01,Ram,,,500,0.1,0
O045895,,,Laptop,2,100,0.1,200
O045896,01/02/2023,Ram,,,500,0.1,0
O045897,,John,,3,200,,600
O045898,2023-01-01,,,2,abc,0.2,0
,,,,1,100,0,100
O045900,2023-01-01,Ram,TV,,200,0.1,0
,2023-01-01,,Laptop,,,0.2,0
O045902,2023-01-01,John,TV,,200,0,0
O045903,01/02/2023,John,Shoes,,100,,0
,,John,,2,200,0.1,400
O045905,2023-01-01,Sita,TV,1,abc,,0
O045906,01/02/2023,Ram,TV,2,100,0.1,200
O045907,01/02/2023,John,,2,200,,400
O045908,March 5 2023,John,,3,200,,600
O045909,March 5 2023,Ram,TV,1,500,0.2,500
O045910,,Ram,Shoes,1,100,,100
O045911,01/02/2023,Sita,,1,,,0
O045912,,,TV,,abc,,0
O045913,2023-01-01,,TV,,200,0.1,0
O045914,,,TV,1,200,0,200
O045915,2023-01-01,Sita,Phone,1,200,0.2,200
O045916,2023-01-01,Sita,Laptop,1,500,0,500
O045917,01/02/2023,John,Laptop,3,200,0.2,600
O045918,March 5 2023,Sita,Shoes,1,200,0.1,200
O045919,,John,TV,,,0.2,0
O045920,2023-01-01,John,Laptop,1,200,,200
O045921,01/02/2023,,Shoes,,200,,0
O045922,,Ram,Shoes,1,100,0,100
O045923,,Sita,,1,abc,0,0
O045924,,John,Shoes,,abc,0.1,0
O045925,March 5 2023,,,3,abc,,0
O045926,March 5 2023,Sita,,,,,0
O045927,March 5 2023,John,Laptop,,,,0
O045928,2023-01-01,,Laptop,,500,0,0
O045929,01/02/2023,Ram,Laptop,1,abc,0.2,0
O045930,2023-01-01,Sita,TV,,abc,0.1,0
O045931,March 5 2023,,,3,100,0.2,300
O045932,2023-01-01,,,3,,,0
O045933,,Sita,Shoes,,100,0.1,0
O045934,March 5 2023,John,,3,200,0,600
O045935,2023-01-01,,Laptop,,,,0
O045936,,Sita,Laptop,,abc,,0
O045937,March 5 2023,Ram,Shoes,,500,,0
O045938,01/02/2023,John,Laptop,,200,,0
O045939,,,Shoes,,,0.1,0
O045940,,,Phone,2,abc,0,0
O045941,,Sita,,3,200,0.1,600
O045942,2023-01-01,,Laptop,,,,0
O045943,2023-01-01,,Laptop,1,,0,0
O045944,,John,,,200,0.1,0
O045945,,,TV,1,200,0.1,200
O045946,,Sita,TV,3,500,,1500
O045947,,Ram,Phone,,abc,,0
O045948,01/02/2023,,Phone,,200,0,0
O045949,,Sita,,,500,,0
O045950,,John,Phone,,100,0,0
O045951,2023-01-01,John,,2,200,0.2,400
O045952,01/02/2023,Sita,TV,,,0,0
,March 5 2023,,TV,1,abc,0.2,0
O045954,2023-01-01,,Phone,,abc,,0
O045955,01/02/2023,Sita,Phone,1,100,,100
O045956,01/02/2023,Ram,TV,,,0.2,0
O045957,,Ram,Phone,3,,0.2,0
O045958,March 5 2023,,TV,,,0.2,0
O045959,01/02/2023,Ram,Phone,1,500,0.2,500
O045960,,,,,500,,0
O045961,,Ram,Phone,1,100,0.2,100
O045962,March 5 2023,,Phone,1,abc,0,0
,,,TV,2,abc,,0
O045964,01/02/2023,,,,100,,0
O045965,01/02/2023,John,Shoes,3,200,0.1,600
O045966,01/02/2023,,,,200,0.1,0
O045967,March 5 2023,,Laptop,2,500,,1000
O045968,2023-01-01,,TV,,100,0.1,0
,,Ram,,3,200,,600
O045970,01/02/2023,John,Shoes,3,500,0.1,1500
O045971,March 5 2023,Ram,TV,,,,0
O045972,March 5 2023,,Phone,3,200,0.2,600
O045973,,Ram,,,abc,0.1,0
O045974,2023-01-01,Sita,Laptop,,100,0.1,0
O045975,2023-01-01,Ram,TV,1,500,0.2,500
O045976,,,TV,,200,,0
O045977,,John,Laptop,2,500,,1000
O045978,March 5 2023,John,,1,500,,500
O045979,01/02/2023,John,,2,abc,,0
O045980,2023-01-01,John,Laptop,,abc,0,0
O045981,,,,,200,,0
O045982,01/02/2023,,Shoes,3,abc,0,0
O045983,,,Laptop,3,500,0,1500
O045984,,,Phone,2,,0,0
O045985,March 5 2023,Sita,Shoes,,abc,,0
O045986,,John,Laptop,,abc,,0
O045987,,Sita,,,200,0,0
O045988,2023-01-01,,,,,0,0
O045989,,Sita,Laptop,2,100,0,200
O045990,,Sita,TV,,abc,0.2,0
O045991,2023-01-01,,,,500,,0
O045992,March 5 2023,Ram,Shoes,2,100,0.1,200
O045993,2023-01-01,Sita,Shoes,,abc,0.2,0
O045994,,Sita,Phone,,500,,0
O045995,01/02/2023,,TV,3,100,0,300
O045996,,,Phone,3,,0,0
O045997,March 5 2023,Sita,Shoes,2,200,0.2,400
O045998,01/02/2023,John,Shoes,3,,,0
O045999,2023-01-01,,Laptop,1,200,0,200
O046000,2023-01-01,,,2,500,0,1000
O046001,,Sita,Laptop,,500,0.2,0
O046002,01/02/2023,Sita,Laptop,,500,,0
O046003,2023-01-01,,Phone,2,100,,200
O046004,01/02/2023,Sita,,1,100,0.1,100
O046005,March 5 2023,John,,,500,,0
O046006,2023-01-01,Sita,Phone,1,500,,500
,01/02/2023,John,TV,3,abc,0,0
O046008,01/02/2023,John,,,abc,0.2,0
O046009,,,Shoes,,abc,0.2,0
O046010,01/02/2023,Sita,Laptop,3,abc,0,0
O046011,01/02/2023,,Laptop,,,,0
O046012,,John,,,100,0.2,0
O046013,01/02/2023,Ram,,,100,,0
O046014,,Ram,TV,,200,,0
O046015,,Ram,,1,abc,0.2,0
O046016,March 5 2023,John,,1,500,0.2,500
O046017,,John,,1,500,,500
O046018,,,Phone,,abc,0.1,0
O046019,March 5 2023,John,Shoes,3,,0.2,0
O046020,,,Phone,,,,0
O046021,March 5 2023,Sita,Shoes,1,100,0,100
O046022,2023-01-01,,Shoes,1,200,,200
O046023,2023-01-01,,,3,,0.1,0
,March 5 2023,Sita,TV,,500,,0
O046025,,Sita,Laptop,2,200,,400
O046026,01/02/2023,Sita,,2,,,0
,,Ram,Phone,,100,0,0
O046028,2023-01-01,Ram,Laptop,1,200,0,200
O046029,,,Laptop,,500,0.1,0
O046030,March 5 2023,Ram,,1,500,,500
O046031,,Sita,Laptop,1,100,0.2,100
O046032,,,Shoes,1,500,,500
O046033,2023-01-01,,Laptop,2,500,,1000
,,Ram,,,200,,0
O046035,01/02/2023,John,,2,200,,400
O046036,,Sita,,1,100,0.2,100
O046037,March 5 2023,Ram,,,500,,0
O046038,,John,,,100,,0
O046039,,John,,3,,0.1,0
O046040,01/02/2023,Sita,Laptop,1,abc,0,0
O046041,,,,1,200,0.1,200
O046042,,Sita,TV,1,200,0.2,200
O046043,March 5 2023,,Shoes,,100,0,0
O046044,March 5 2023,John,TV,,500,,0
O046045,01/02/2023,,TV,,200,0,0
O046046,2023-01-01,Sita,Phone,1,200,0.1,200
O046047,2023-01-01,John,TV,2,,,0
O046048,March 5 2023,John,Laptop,1,200,0,200
O046049,,Sita,,,500,,0
O046050,,John,,,,0,0
O046051,2023-01-01,,Shoes,3,100,,300
O046052,,Sita,Laptop,1,200,0,200
O046053,,Ram,Laptop,,200,,0
O046054,,Sita,,,500,0,0
O046055,,Ram,,2,500,,1000
O046056,,John,,3,200,0,600
O046057,,Ram,,2,abc,,0
O046058,2023-01-01,Sita,Laptop,3,abc,,0
O046059,2023-01-01,John,Laptop,,500,0,0
O046060,,,TV,2,100,0.1,200
O046061,,Sita,Shoes,2,100,0.2,200
O046062,01/02/2023,John,,2,200,,400
O046063,01/02/2023,,Shoes,,200,0,0
O046064,2023-01-01,Ram,Laptop,1,abc,,0
O046065,01/02/2023,John,,,100,0.1,0
O046066,2023-01-01,John,Phone,2,,0,0
O046067,2023-01-01,Sita,,1,100,0.1,100
O046068,,John,Laptop,3,500,,1500
O046069,,Sita,,,abc,0.1,0
O046070,01/02/2023,Sita,Shoes,1,500,,500
O046071,,John,,1,200,,200
,,,Phone,2,100,0.1,200
O046073,,,Laptop,,abc,,0
O046074,March 5 2023,,,,abc,0,0
O046075,2023-01-01,Ram,TV,2,abc,0.1,0
O046076,,,Laptop,2,,,0
O046077,,,,,500,0,0
O046078,,,Phone,2,500,0.2,1000
O046079,2023-01-01,Sita,Shoes,1,500,,500
O046080,March 5 2023,John,TV,2,200,0.1,400
O046081,2023-01-01,,TV,,abc,0.2,0
O046082,March 5 2023,Sita,TV,3,500,0.2,1500
O046083,,Ram,Laptop,,100,0.1,0
O046084,2023-01-01,,TV,,abc,0.1,0
O046085,March 5 2023,,Laptop,,abc,,0
O046086,,,TV,,,,0
O046087,01/02/2023,John,Laptop,2,abc,,0
O046088,2023-01-01,,,,abc,0.1,0
O046089,01/02/2023,,Shoes,3,200,0.2,600
O046090,01/02/2023,John,Shoes,3,500,0,1500
O046091,,,,,100,,0
O046092,March 5 2023,Sita,TV,,200,0.1,0
O046093,,,,,abc,,0
O046094,,Sita,Phone,2,200,,400
O046095,,Ram,,,100,0,0
O046096,,Ram,Laptop,2,500,,1000
O046097,,Sita,Phone,2,100,0,200
O046098,,John,TV,,100,0,0
O046099,,,TV,,,,0
O046100,01/02/2023,Sita,,,100,0.1,0
O046101,2023-01-01,Sita,Phone,,100,0.1,0
O046102,2023-01-01,Sita,Phone,3,200,0,600
O046103,01/02/2023,John,Phone,,abc,0.1,0
O046104,,,,1,500,0.1,500
O046105,2023-01-01,Sita,,,200,0.1,0
O046106,01/02/2023,Ram,Shoes,1,500,0.2,500
O046107,,Ram,,1,,0.1,0
O046108,2023-01-01,Sita,Shoes,3,100,0.2,300
O046109,March 5 2023,,Laptop,1,,0.2,0
O046110,,Sita,Laptop,1,abc,,0
O046111,March 5 2023,Sita,TV,,200,0.1,0
O046112,March 5 2023,John,Phone,,200,,0
O046113,,,Laptop,,500,,0
O046114,01/02/2023,,TV,1,,,0
O046115,01/02/2023,Sita,Phone,,100,,0
,,Sita,Shoes,2,200,0.1,400
O046117,,Sita,Laptop,1,abc,,0
O046118,2023-01-01,,,3,200,0,600
O046119,,Ram,Phone,3,100,,300
O046120,,Sita,,,500,0,0
O046121,01/02/2023,,Shoes,1,abc,,0
O046122,2023-01-01,Ram,Phone,,500,,0
O046123,2023-01-01,Ram,TV,,abc,,0
O046124,2023-01-01,Sita,Shoes,3,100,0.1,300
O046125,01/02/2023,John,,1,abc,0.1,0
O046126,,John,,,200,,0
O046127,,,TV,3,500,,1500
O046128,,Sita,Laptop,,500,,0
O046129,,Sita,Laptop,3,abc,0.2,0
O046130,,John,Phone,1,200,0.2,200
,March 5 2023,Sita,,1,abc,0,0
O046132,,,TV,,500,0,0
O046133,,Ram,Shoes,3,100,0,300
O046134,,Ram,,1,100,,100
O046135,2023-01-01,Ram,Shoes,2,100,,200
O046136,,Ram,TV,3,abc,,0
O046137,,,,,100,,0
O046138,March 5 2023,,,1,200,0,200
O046139,2023-01-01,,,,100,0.2,0
O046140,,Ram,Shoes,,200,0.2,0
O046141,01/02/2023,,,2,abc,0.1,0
O046142,March 5 2023,,,,abc,0,0
O046143,01/02/2023,Ram,Phone,,,0,0
O046144,March 5 2023,,Laptop,,200,,0
O046145,01/02/2023,,Laptop,,abc,0.2,0
O046146,,,TV,1,,0.2,0
O046147,,John,,1,,0,0
O046148,,John,TV,3,,0.1,0
O046149,,Ram,Shoes,,,,0
O046150,,,TV,,500,,0
O046151,,,,2,,0.2,0
O046152,01/02/2023,Ram,,,200,0.2,0
O046153,March 5 2023,,Laptop,2,100,,200
O046154,,Sita,TV,2,500,,1000
O046155,,,TV,,100,,0
O046156,,John,Shoes,1,200,0,200
,March 5 2023,,TV,2,abc,0,0
O046158,March 5 2023,,Shoes,3,100,0.1,300
O046159,2023-01-01,Sita,Laptop,,100,,0
O046160,,Ram,Laptop,2,abc,0.1,0
O046161,March 5 2023,,,,abc,0.2,0
O046162,01/02/2023,Ram,,,abc,0.1,0
O046163,01/02/2023,,,,100,0,0
O046164,,,Laptop,,,0.2,0
O046165,,John,,3,500,,1500
O046166,2023-01-01,,,,100,0,0
O046167,,,Shoes,,abc,,0
O046168,,Ram,,,abc,,0
O046169,2023-01-01,,,,,,0
O046170,,John,,3,200,0.1,600
O046171,,,Laptop,,200,0,0
O046172,,Ram,,2,200,,400
O046173,2023-01-01,,Shoes,,100,0,0
O046174,2023-01-01,,Phone,1,200,,200
O046175,01/02/2023,Sita,Phone,1,200,,200
O046176,March 5 2023,Sita,,1,500,0,500
O046177,,,Shoes,,500,0,0
O046178,01/02/2023,John,,1,500,,500
O046179,March 5 2023,,Phone,,100,0.1,0
O046180,01/02/2023,Sita,TV,,200,,0
O046181,,Ram,Phone,3,abc,0.2,0
O046182,,Sita,,1,100,0,100
O046183,01/02/2023,,Shoes,2,abc,0.2,0
O046184,01/02/2023,,,,abc,0.2,0
O046185,,Ram,Shoes,,,0.2,0
O046186,,Sita,Laptop,,100,0.2,0
O046187,2023-01-01,,Shoes,,,,0
O046188,,John,TV,,100,0,0
O046189,,,Phone,,100,0,0
O046190,2023-01-01,Sita,,,abc,0.1,0
O046191,2023-01-01,Ram,TV,,200,,0
,2023-01-01,,TV,2,abc,0.1,0
O046193,01/02/2023,Sita,,,,,0
O046194,,,,,200,0.2,0
O046195,March 5 2023,John,Laptop,2,500,0,1000
O046196,2023-01-01,,Shoes,,100,,0
O046197,March 5 2023,,Phone,1,,0,0
O046198,2023-01-01,,,,100,0.1,0
O046199,01/02/2023,,,3,500,,1500
O046200,2023-01-01,,,,500,0.1,0
O046201,,,,3,abc,0.1,0
O046202,2023-01-01,Sita,,,500,0.2,0
O046203,01/02/2023,John,,2,100,,200
O046204,,,Phone,1,,0.2,0
,01/02/2023,,,3,200,0.2,600
,2023-01-01,Sita,,2,500,0.2,1000
O046207,,,,1,200,,200
,2023-01-01,,Phone,,200,0.2,0
O046209,2023-01-01,,,,500,,0
O046210,01/02/2023,John,Phone,2,500,0.2,1000
O046211,,Sita,Laptop,2,,,0
O046212,March 5 2023,John,Laptop,3,100,0,300
O046213,March 5 2023,John,Phone,,200,,0
,March 5 2023,,,1,,,0
O046215,,,,,abc,0.2,0
O046216,,Ram,Phone,,100,0,0
O046217,,Ram,,,abc,,0
O046218,,,,,500,0,0
O046219,,Sita,TV,,abc,0.2,0
O046220,2023-01-01,,,1,500,0,500
O046221,,,Phone,,,0.1,0
O046222,March 5 2023,,,,,0,0
O046223,,Ram,Phone,,500,,0
O046224,2023-01-01,,,2,500,0,1000
O046225,,Sita,Shoes,,500,0.2,0
O046226,2023-01-01,Ram,,,,,0
,,Ram,Phone,,500,,0
O046228,01/02/2023,,Phone,1,,0.2,0
O046229,01/02/2023,John,Phone,,,0,0
O046230,,,TV,3,,0.1,0
O046231,,John,Shoes,3,200,,600
O046232,2023-01-01,John,,,100,,0
O046233,March 5 2023,Ram,Shoes,3,abc,0.2,0
O046234,March 5 2023,John,,,200,0.1,0
O046235,March 5 2023,John,TV,1,,,0
O046236,2023-01-01,Ram,Phone,2,500,0.2,1000
,March 5 2023,Sita,,3,100,,300
O046238,March 5 2023,John,Laptop,3,200,0,600
